lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day
2020-08-12,Southside,146,11,150,11,0.07534,0.07333,0.06406
2020-08-12,Roanoke,495,40,500,40,0.08081,0.08,0.04886
2020-08-12,Richmond,343,19,363,23,0.05539,0.06336,0.08207
2020-08-12,Mount Rogers,245,25,259,37,0.10204,0.14286,0.09117
2020-08-12,West Piedmont,215,38,219,40,0.17674,0.18265,0.17208
2020-08-12,Prince William,938,88,1008,95,0.09382,0.09425,0.08276
2020-08-12,Portsmouth,427,54,431,55,0.12646,0.12761,0.12178
2020-08-12,Pittsylvania-Danville,256,35,264,35,0.13672,0.13258,0.10977
2020-08-12,Piedmont,120,5,131,5,0.04167,0.03817,0.05299
2020-08-12,Peninsula,669,50,683,51,0.07474,0.07467,0.07152
2020-08-12,Norfolk,653,55,666,58,0.08423,0.08709,0.0858
2020-08-12,Rappahannock Rapidan,221,8,245,11,0.0362,0.0449,0.05408
2020-08-13,Lenowisco,182,12,187,13,0.06593,0.06952,0.17103
2020-08-13,Henrico,822,60,864,66,0.07299,0.07639,0.0752
2020-08-13,Hampton,222,21,225,21,0.09459,0.09333,0.08694
2020-08-13,Fairfax,2074,112,2286,128,0.054,0.05599,0.05554
2020-08-13,Eastern Shore,108,4,109,4,0.03704,0.0367,0.06261
2020-08-13,Cumberland Plateau,98,2,101,2,0.02041,0.0198,0.07169
2020-08-13,Crater,329,17,342,20,0.05167,0.05848,0.10043
2020-08-13,Central Virginia,732,34,733,34,0.04645,0.04638,0.07378
2020-08-13,Chesterfield,759,59,804,63,0.07773,0.07836,0.07614
2020-08-13,Chesapeake,472,41,486,42,0.08686,0.08642,0.12328
2020-08-13,Central Shenandoah,517,18,525,20,0.03482,0.0381,0.03955
2020-08-13,Arlington,665,24,708,27,0.03609,0.03814,0.04591
2020-08-13,Alleghany,212,12,216,13,0.0566,0.06019,0.03213
2020-08-13,Lord Fairfax,370,23,394,23,0.06216,0.05838,0.04724
2020-08-13,Chickahominy,314,27,327,28,0.08599,0.08563,0.06204
2020-08-13,Alexandria,411,29,439,33,0.07056,0.07517,0.05532
2020-08-13,Loudoun,695,39,773,43,0.05612,0.05563,0.05569
2020-08-13,New River,393,15,395,15,0.03817,0.03797,0.04083
2020-08-13,Mount Rogers,433,25,447,34,0.05774,0.07606,0.07901
2020-08-13,West Piedmont,168,30,171,33,0.17857,0.19298,0.16499
2020-08-13,Western Tidewater,346,38,352,38,0.10983,0.10795,0.1178
2020-08-13,Virginia Beach,823,65,859,69,0.07898,0.08033,0.07953
2020-08-13,Three Rivers,207,10,216,10,0.04831,0.0463,0.07374
2020-08-13,Southside,147,10,152,12,0.06803,0.07895,0.0665
2020-08-13,Roanoke,387,13,396,13,0.03359,0.03283,0.04763
2020-08-13,Richmond,456,42,466,46,0.09211,0.09871,0.08683
2020-08-13,Thomas Jefferson,556,28,571,29,0.05036,0.05079,0.06251
2020-08-13,Rappahannock,446,29,470,30,0.06502,0.06383,0.07742
2020-08-13,Prince William,787,59,853,64,0.07497,0.07503,0.08094
2020-08-13,Portsmouth,372,47,374,47,0.12634,0.12567,0.1302
2020-08-13,Pittsylvania-Danville,267,38,270,38,0.14232,0.14074,0.11309
2020-08-13,Piedmont,151,12,154,12,0.07947,0.07792,0.05641
2020-08-13,Peninsula,625,53,651,54,0.0848,0.08295,0.07004
2020-08-13,Norfolk,488,52,497,53,0.10656,0.10664,0.08825
2020-08-13,Rappahannock Rapidan,208,10,230,13,0.04808,0.05652,0.05087
2020-08-14,Cumberland Plateau,126,7,127,7,0.05556,0.05512,0.06974
2020-08-14,Lenowisco,160,31,170,32,0.19375,0.18824,0.16757
2020-08-14,Henrico,871,55,916,59,0.06315,0.06441,0.07303
2020-08-14,Hampton,224,15,230,15,0.06696,0.06522,0.07894
2020-08-14,Fairfax,2126,157,2347,183,0.07385,0.07797,0.0595
2020-08-14,Eastern Shore,202,5,202,5,0.02475,0.02475,0.06001
2020-08-14,Crater,368,28,373,28,0.07609,0.07507,0.09831
2020-08-14,Lord Fairfax,328,9,339,10,0.02744,0.0295,0.04574
2020-08-14,Chesterfield,755,53,794,54,0.0702,0.06801,0.0733
2020-08-14,Chesapeake,571,61,589,62,0.10683,0.10526,0.11473
2020-08-14,Central Virginia,580,53,583,53,0.09138,0.09091,0.07971
2020-08-14,Central Shenandoah,637,22,644,22,0.03454,0.03416,0.03782
2020-08-14,Arlington,598,41,641,46,0.06856,0.07176,0.04898
2020-08-14,Alleghany,223,7,230,8,0.03139,0.03478,0.03048
2020-08-14,Alexandria,309,19,338,20,0.06149,0.05917,0.05558
2020-08-14,Chickahominy,229,12,248,14,0.0524,0.05645,0.05754
2020-08-14,Loudoun,596,32,646,34,0.05369,0.05263,0.05449
2020-08-14,Mount Rogers,273,12,282,13,0.04396,0.0461,0.06888
2020-08-14,New River,218,22,223,26,0.10092,0.11659,0.04522
2020-08-14,Western Tidewater,424,58,438,60,0.13679,0.13699,0.12147
2020-08-14,Virginia Beach,819,57,851,58,0.0696,0.06816,0.07282
2020-08-14,Three Rivers,349,13,358,13,0.03725,0.03631,0.06827
2020-08-14,Thomas Jefferson,495,39,509,41,0.07879,0.08055,0.06486
2020-08-14,Southside,130,8,130,8,0.06154,0.06154,0.07042
2020-08-14,Roanoke,445,22,449,22,0.04944,0.049,0.05077
2020-08-14,Richmond,653,27,672,33,0.04135,0.04911,0.08087
2020-08-14,West Piedmont,73,22,76,23,0.30137,0.30263,0.19354
2020-08-14,Rappahannock,458,39,478,43,0.08515,0.08996,0.0753
2020-08-14,Prince William,798,86,841,96,0.10777,0.11415,0.08332
2020-08-14,Portsmouth,274,32,275,32,0.11679,0.11636,0.11784
2020-08-14,Pittsylvania-Danville,164,18,166,18,0.10976,0.10843,0.12236
2020-08-14,Piedmont,144,8,151,9,0.05556,0.0596,0.05202
2020-08-14,Peninsula,775,47,791,49,0.06065,0.06195,0.06821
2020-08-14,Norfolk,745,66,755,67,0.08859,0.08874,0.08439
2020-08-14,Rappahannock Rapidan,275,15,303,27,0.05455,0.08911,0.04813
2020-08-15,Lenowisco,121,12,130,15,0.09917,0.11538,0.15561
2020-08-15,Henrico,596,44,623,49,0.07383,0.07865,0.06734
2020-08-15,Hampton,187,13,191,13,0.06952,0.06806,0.07806
2020-08-15,Fairfax,1291,56,1484,68,0.04338,0.04582,0.0575
2020-08-15,Eastern Shore,109,2,109,2,0.01835,0.01835,0.04902
2020-08-15,Cumberland Plateau,65,4,67,4,0.06154,0.0597,0.07262
2020-08-15,Crater,194,14,204,14,0.07216,0.06863,0.09292
2020-08-15,Central Virginia,548,35,551,36,0.06387,0.06534,0.07363
2020-08-15,Chesterfield,452,27,487,28,0.05973,0.05749,0.06279
2020-08-15,Chesapeake,372,55,393,58,0.14785,0.14758,0.12214
2020-08-15,Central Shenandoah,277,22,283,24,0.07942,0.08481,0.04286
2020-08-15,Arlington,347,10,386,11,0.02882,0.0285,0.04658
2020-08-15,Alleghany,181,9,187,9,0.04972,0.04813,0.03392
2020-08-15,Alexandria,195,13,218,15,0.06667,0.06881,0.05737
2020-08-15,Lord Fairfax,567,15,585,16,0.02646,0.02735,0.0387
2020-08-15,Chickahominy,169,11,183,14,0.06509,0.0765,0.06079
2020-08-15,Loudoun,502,23,560,29,0.04582,0.05179,0.05401
2020-08-15,Mount Rogers,268,15,275,16,0.05597,0.05818,0.06569
2020-08-15,New River,812,13,817,13,0.01601,0.01591,0.04296
2020-08-15,Western Tidewater,428,41,439,43,0.09579,0.09795,0.11535
2020-08-15,Virginia Beach,752,55,770,58,0.07314,0.07532,0.06845
2020-08-15,Three Rivers,161,10,170,11,0.06211,0.06471,0.0566
2020-08-15,Thomas Jefferson,365,15,376,15,0.0411,0.03989,0.06265
2020-08-15,Southside,61,3,67,4,0.04918,0.0597,0.06666
2020-08-15,Roanoke,867,28,877,29,0.0323,0.03307,0.04691
2020-08-15,Richmond,429,16,442,18,0.0373,0.04072,0.06712
2020-08-15,West Piedmont,184,18,186,19,0.09783,0.10215,0.18331
2020-08-15,Rappahannock,323,24,352,24,0.0743,0.06818,0.07635
2020-08-15,Prince William,673,64,733,72,0.0951,0.09823,0.08484
2020-08-15,Portsmouth,217,25,220,25,0.11521,0.11364,0.11725
2020-08-15,Pittsylvania-Danville,227,29,230,29,0.12775,0.12609,0.12326
2020-08-15,Piedmont,116,6,124,6,0.05172,0.04839,0.05252
2020-08-15,Peninsula,515,28,533,30,0.05437,0.05629,0.06689
2020-08-15,Norfolk,496,42,504,42,0.08468,0.08333,0.08228
2020-08-15,Rappahannock Rapidan,251,7,270,10,0.02789,0.03704,0.04364
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04251
2020-08-16,Lenowisco,291,15,293,15,0.05155,0.05119,0.14022
2020-08-16,Henrico,506,23,531,25,0.04545,0.04708,0.06533
2020-08-16,Hampton,143,8,145,8,0.05594,0.05517,0.07365
2020-08-16,Fairfax,1531,86,1629,94,0.05617,0.0577,0.05893
2020-08-16,Eastern Shore,72,2,72,2,0.02778,0.02778,0.04757
2020-08-16,Crater,319,34,324,34,0.10658,0.10494,0.09362
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.07476
2020-08-16,Chesterfield,400,30,443,43,0.075,0.09707,0.06616
2020-08-16,Chesapeake,311,21,322,21,0.06752,0.06522,0.11365
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04623
2020-08-16,Arlington,375,26,397,27,0.06933,0.06801,0.05205
2020-08-16,Alleghany,123,8,134,9,0.06504,0.06716,0.04015
2020-08-16,Alexandria,328,17,341,18,0.05183,0.05279,0.05658
2020-08-16,Loudoun,435,33,467,35,0.07586,0.07495,0.05733
2020-08-16,Chickahominy,141,6,153,7,0.04255,0.04575,0.06118
2020-08-16,Mount Rogers,234,23,236,23,0.09829,0.09746,0.07112
2020-08-16,Cumberland Plateau,77,5,77,5,0.06494,0.06494,0.05259
2020-08-16,Norfolk,330,26,337,27,0.07879,0.08012,0.08285
2020-08-16,New River,885,5,895,5,0.00565,0.00559,0.0375
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.1237
2020-08-16,Virginia Beach,809,34,834,38,0.04203,0.04556,0.06179
2020-08-16,Three Rivers,131,4,136,4,0.03053,0.02941,0.0503
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.0663
2020-08-16,Southside,146,9,148,9,0.06164,0.06081,0.06602
2020-08-16,Roanoke,173,14,183,14,0.08092,0.0765,0.05363
2020-08-16,Richmond,428,15,441,17,0.03505,0.03855,0.06052
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.17634
2020-08-16,Rappahannock,348,31,368,34,0.08908,0.09239,0.07817
2020-08-16,Prince William,632,59,662,62,0.09335,0.09366,0.08807
2020-08-16,Portsmouth,187,22,189,23,0.11765,0.12169,0.11699
2020-08-16,Pittsylvania-Danville,167,18,169,18,0.10778,0.10651,0.12567
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.05858
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.04325
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.07245
2020-08-17,Alexandria,311,14,316,16,0.04502,0.05063,0.05321
2020-08-17,Lord Fairfax,215,13,217,14,0.06047,0.06452,0.04464
2020-08-17,Lenowisco,51,6,52,7,0.11765,0.13462,0.13686
2020-08-17,Henrico,591,35,600,40,0.05922,0.06667,0.06039
2020-08-17,Hampton,191,17,191,17,0.08901,0.08901,0.0728
2020-08-17,Fairfax,1532,94,1567,98,0.06136,0.06254,0.0582
2020-08-17,Eastern Shore,33,0,33,0,0.0,0.0,0.03864
2020-08-17,Chesapeake,405,52,406,52,0.1284,0.12808,0.1113
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.05536
2020-08-17,Chesterfield,478,29,483,33,0.06067,0.06832,0.06412
2020-08-17,Central Virginia,153,22,156,22,0.14379,0.14103,0.08145
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.04888
2020-08-17,Arlington,329,20,334,21,0.06079,0.06287,0.05354
2020-08-17,Alleghany,42,3,44,4,0.07143,0.09091,0.04715
2020-08-17,Loudoun,448,33,459,37,0.07366,0.08061,0.05713
2020-08-17,Crater,223,19,224,19,0.0852,0.08482,0.07622
2020-08-17,Mount Rogers,84,8,90,12,0.09524,0.13333,0.0753
2020-08-17,Cumberland Plateau,36,3,36,3,0.08333,0.08333,0.04905
2020-08-17,Norfolk,388,36,390,36,0.09278,0.09231,0.08532
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.19261
2020-08-17,Western Tidewater,316,37,316,37,0.11709,0.11709,0.12097
2020-08-17,Virginia Beach,658,61,664,61,0.09271,0.09187,0.06682
2020-08-17,Three Rivers,150,3,154,5,0.02,0.03247,0.04377
2020-08-17,New River,1018,4,1021,6,0.00393,0.00588,0.03335
2020-08-17,Southside,91,8,91,8,0.08791,0.08791,0.06518
2020-08-17,Roanoke,655,14,666,16,0.02137,0.02402,0.04856
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.06099
2020-08-17,Rappahannock Rapidan,174,13,181,19,0.07471,0.10497,0.04888
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.07766
2020-08-17,Prince William,625,54,645,66,0.0864,0.10233,0.08925
2020-08-17,Portsmouth,190,25,192,25,0.13158,0.13021,0.11762
2020-08-17,Pittsylvania-Danville,65,12,65,12,0.18462,0.18462,0.14014
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.05388
2020-08-17,Peninsula,381,37,384,37,0.09711,0.09635,0.0751
2020-08-17,Richmond,553,21,555,23,0.03797,0.04144,0.05013
2020-08-18,Loudoun,387,14,427,19,0.03618,0.0445,0.05489
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.04495
2020-08-18,Lenowisco,123,4,133,7,0.03252,0.05263,0.09913
2020-08-18,Henrico,371,17,381,21,0.04582,0.05512,0.06054
2020-08-18,Hampton,99,9,103,11,0.09091,0.1068,0.07839
2020-08-18,Fairfax,1462,64,1579,80,0.04378,0.05066,0.05711
2020-08-18,Central Shenandoah,272,7,276,8,0.02574,0.02899,0.04454
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04774
2020-08-18,Crater,217,21,218,21,0.09677,0.09633,0.08108
2020-08-18,Chickahominy,131,8,133,8,0.06107,0.06015,0.05718
2020-08-18,Chesterfield,402,27,410,32,0.06716,0.07805,0.06561
2020-08-18,Chesapeake,249,34,265,34,0.13655,0.1283,0.11316
2020-08-18,Central Virginia,260,37,260,37,0.14231,0.14231,0.0947
2020-08-18,Mount Rogers,126,9,144,26,0.07143,0.18056,0.07495
2020-08-18,Eastern Shore,50,6,50,6,0.12,0.12,0.04388
2020-08-18,New River,1147,14,1147,14,0.01221,0.01221,0.02655
2020-08-18,Rappahannock Rapidan,186,48,201,56,0.25806,0.27861,0.07976
2020-08-18,Peninsula,224,32,230,34,0.14286,0.14783,0.0829
2020-08-18,Arlington,256,11,287,17,0.04297,0.05923,0.05413
2020-08-18,West Piedmont,144,26,146,28,0.18056,0.19178,0.17904
2020-08-18,Western Tidewater,161,22,164,23,0.13665,0.14024,0.11831
2020-08-18,Virginia Beach,412,22,421,23,0.0534,0.05463,0.06703
2020-08-18,Three Rivers,170,6,170,6,0.03529,0.03529,0.04007
2020-08-18,Thomas Jefferson,457,33,462,33,0.07221,0.07143,0.05857
2020-08-18,Norfolk,415,26,420,29,0.06265,0.06905,0.08547
2020-08-18,Southside,77,5,77,5,0.06494,0.06494,0.06694
2020-08-18,Richmond,246,13,252,14,0.05285,0.05556,0.05029
2020-08-18,Rappahannock,316,16,328,16,0.05063,0.04878,0.07424
2020-08-18,Prince William,574,40,602,43,0.06969,0.07143,0.08873
2020-08-18,Portsmouth,117,16,120,17,0.13675,0.14167,0.1244
2020-08-18,Pittsylvania-Danville,113,15,113,15,0.13274,0.13274,0.13453
2020-08-18,Piedmont,77,5,78,5,0.06494,0.0641,0.05422
2020-08-18,Roanoke,615,25,620,25,0.04065,0.04032,0.04844
2020-08-18,Alleghany,124,7,125,7,0.05645,0.056,0.05357
2020-08-18,Alexandria,184,10,197,10,0.05435,0.05076,0.05801
2020-08-19,West Piedmont,140,40,142,40,0.28571,0.28169,0.19461
2020-08-19,Lenowisco,85,3,92,3,0.03529,0.03261,0.08512
2020-08-19,Henrico,601,36,628,39,0.0599,0.0621,0.06005
2020-08-19,Hampton,185,20,191,20,0.10811,0.10471,0.08215
2020-08-19,Fairfax,1983,116,2218,138,0.0585,0.06222,0.05586
2020-08-19,Eastern Shore,62,1,62,1,0.01613,0.01613,0.03486
2020-08-19,Crater,264,25,275,25,0.0947,0.09091,0.08331
2020-08-19,Lord Fairfax,606,16,621,16,0.0264,0.02576,0.04165
2020-08-19,Chickahominy,205,13,225,14,0.06341,0.06222,0.05574
2020-08-19,Chesapeake,481,51,497,53,0.10603,0.10664,0.11143
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.09349
2020-08-19,Central Shenandoah,246,11,260,11,0.04472,0.04231,0.04684
2020-08-19,Arlington,596,23,658,28,0.03859,0.04255,0.04931
2020-08-19,Alleghany,176,23,189,24,0.13068,0.12698,0.0659
2020-08-19,Alexandria,304,22,324,23,0.07237,0.07099,0.06033
2020-08-19,Chesterfield,510,36,551,42,0.07059,0.07623,0.06873
2020-08-19,Loudoun,716,34,797,42,0.04749,0.0527,0.05555
2020-08-19,Cumberland Plateau,46,7,51,8,0.15217,0.15686,0.06447
2020-08-19,New River,1065,14,1076,18,0.01315,0.01673,0.02715
2020-08-19,Mount Rogers,158,16,172,26,0.10127,0.15116,0.07484
2020-08-19,Virginia Beach,797,64,828,67,0.0803,0.08092,0.07002
2020-08-19,Three Rivers,214,9,225,10,0.04206,0.04444,0.03936
2020-08-19,Thomas Jefferson,544,24,561,25,0.04412,0.04456,0.05615
2020-08-19,Southside,163,18,167,19,0.11043,0.11377,0.07195
2020-08-19,Roanoke,409,24,420,25,0.05868,0.05952,0.04528
2020-08-19,Richmond,426,22,441,24,0.05164,0.05442,0.04975
2020-08-19,Rappahannock Rapidan,215,14,242,21,0.06512,0.08678,0.08389
2020-08-19,Western Tidewater,344,35,352,35,0.10174,0.09943,0.11978
2020-08-19,Prince William,1115,74,1188,85,0.06637,0.07155,0.08481
2020-08-19,Portsmouth,284,28,287,28,0.09859,0.09756,0.12042
2020-08-19,Pittsylvania-Danville,212,22,217,22,0.10377,0.10138,0.12982
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.0539
2020-08-19,Peninsula,518,54,533,56,0.10425,0.10507,0.08711
2020-08-19,Norfolk,625,48,632,49,0.0768,0.07753,0.08441
2020-08-19,Rappahannock,610,49,642,50,0.08033,0.07788,0.07554
2020-08-20,Loudoun,669,32,733,33,0.04783,0.04502,0.05436
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.03653
2020-08-20,Lenowisco,134,9,146,10,0.06716,0.06849,0.0853
2020-08-20,Henrico,605,69,631,73,0.11405,0.11569,0.06592
2020-08-20,Hampton,203,20,208,21,0.09852,0.10096,0.08271
2020-08-20,Fairfax,1716,112,1948,135,0.06527,0.0693,0.05747
2020-08-20,Eastern Shore,82,5,82,5,0.06098,0.06098,0.03828
2020-08-20,Cumberland Plateau,77,3,87,5,0.03896,0.05747,0.06712
2020-08-20,Chesapeake,425,44,439,44,0.10353,0.10023,0.11382
2020-08-20,Chickahominy,201,8,211,9,0.0398,0.04265,0.04915
2020-08-20,Chesterfield,562,35,599,40,0.06228,0.06678,0.06652
2020-08-20,Central Virginia,662,64,677,64,0.09668,0.09453,0.10067
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.04622
2020-08-20,Arlington,507,33,551,37,0.06509,0.06715,0.05345
2020-08-20,Alleghany,230,11,243,13,0.04783,0.0535,0.06465
2020-08-20,Crater,283,32,292,32,0.11307,0.10959,0.09208
2020-08-20,Mount Rogers,273,33,291,42,0.12088,0.14433,0.08386
2020-08-20,Alexandria,297,21,322,25,0.07071,0.07764,0.06035
2020-08-20,Norfolk,547,44,556,44,0.08044,0.07914,0.08068
2020-08-20,West Piedmont,178,32,185,34,0.17978,0.18378,0.19478
2020-08-20,Western Tidewater,441,62,448,62,0.14059,0.13839,0.12418
2020-08-20,Virginia Beach,909,53,935,56,0.05831,0.05989,0.06707
2020-08-20,Three Rivers,243,11,252,11,0.04527,0.04365,0.03893
2020-08-20,New River,1161,31,1170,31,0.0267,0.0265,0.02551
2020-08-20,Southside,91,9,100,10,0.0989,0.1,0.07636
2020-08-20,Roanoke,521,43,532,44,0.08253,0.08271,0.05227
2020-08-20,Thomas Jefferson,558,40,567,41,0.07168,0.07231,0.05919
2020-08-20,Rappahannock Rapidan,211,10,228,16,0.04739,0.07018,0.08379
2020-08-20,Rappahannock,550,23,576,27,0.04182,0.04688,0.07223
2020-08-20,Prince William,782,59,842,70,0.07545,0.08314,0.08488
2020-08-20,Portsmouth,308,30,310,30,0.0974,0.09677,0.11628
2020-08-20,Pittsylvania-Danville,217,29,217,29,0.13364,0.13364,0.12858
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.05624
2020-08-20,Peninsula,617,42,627,43,0.06807,0.06858,0.08472
2020-08-20,Richmond,676,36,696,37,0.05325,0.05316,0.0442
2020-08-21,Lord Fairfax,353,14,361,15,0.03966,0.04155,0.03827
2020-08-21,Lenowisco,237,12,244,13,0.05063,0.05328,0.06485
2020-08-21,Henrico,819,43,855,47,0.0525,0.05497,0.0644
2020-08-21,Hampton,248,18,250,18,0.07258,0.072,0.08351
2020-08-21,Fairfax,1662,101,1880,114,0.06077,0.06064,0.0556
2020-08-21,Eastern Shore,77,1,77,1,0.01299,0.01299,0.0366
2020-08-21,Crater,209,29,225,34,0.13876,0.15111,0.10103
2020-08-21,Alexandria,299,20,320,25,0.06689,0.07812,0.06112
2020-08-21,Chesterfield,613,58,675,66,0.09462,0.09778,0.07001
2020-08-21,Chesapeake,311,41,324,41,0.13183,0.12654,0.11739
2020-08-21,Central Virginia,338,48,341,48,0.14201,0.14076,0.1079
2020-08-21,Central Shenandoah,217,10,230,12,0.04608,0.05217,0.04787
2020-08-21,Arlington,471,20,533,22,0.04246,0.04128,0.04972
2020-08-21,Alleghany,163,15,177,16,0.09202,0.0904,0.07331
2020-08-21,Loudoun,539,31,600,41,0.05751,0.06833,0.05491
2020-08-21,Chickahominy,216,6,236,7,0.02778,0.02966,0.04563
2020-08-21,Mount Rogers,241,19,248,20,0.07884,0.08065,0.08885
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.0621
2020-08-21,Norfolk,373,36,382,37,0.09651,0.09686,0.08181
2020-08-21,West Piedmont,133,20,141,23,0.15038,0.16312,0.17321
2020-08-21,Western Tidewater,261,40,269,42,0.15326,0.15613,0.12653
2020-08-21,Virginia Beach,778,36,806,37,0.04627,0.04591,0.06374
2020-08-21,Three Rivers,170,10,185,10,0.05882,0.05405,0.04201
2020-08-21,New River,1194,28,1206,29,0.02345,0.02405,0.01444
2020-08-21,Southside,107,6,108,6,0.05607,0.05556,0.07558
2020-08-21,Roanoke,511,33,518,33,0.06458,0.06371,0.05443
2020-08-21,Thomas Jefferson,481,26,496,27,0.05405,0.05444,0.05566
2020-08-21,Rappahannock Rapidan,344,6,368,15,0.01744,0.04076,0.07849
2020-08-21,Rappahannock,534,32,560,33,0.05993,0.05893,0.06862
2020-08-21,Prince William,796,61,870,83,0.07663,0.0954,0.08043
2020-08-21,Portsmouth,192,27,193,27,0.14062,0.1399,0.11969
2020-08-21,Pittsylvania-Danville,198,24,199,24,0.12121,0.1206,0.13022
2020-08-21,Piedmont,127,6,128,6,0.04724,0.04688,0.05505
2020-08-21,Peninsula,810,65,834,66,0.08025,0.07914,0.08752
2020-08-21,Richmond,1122,30,1135,30,0.02674,0.02643,0.04211
2020-08-22,Norfolk,556,44,567,46,0.07914,0.08113,0.08102
2020-08-22,Peninsula,471,46,480,46,0.09766,0.09583,0.09371
2020-08-22,Piedmont,164,14,168,14,0.08537,0.08333,0.05986
2020-08-22,Pittsylvania-Danville,162,21,163,21,0.12963,0.12883,0.13048
2020-08-22,Portsmouth,195,31,196,32,0.15897,0.16327,0.12594
2020-08-22,Prince William,678,52,722,63,0.0767,0.08726,0.0778
2020-08-22,Virginia Beach,999,46,1020,48,0.04605,0.04706,0.05987
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.08111
2020-08-22,Richmond,821,23,833,29,0.02801,0.03481,0.04079
2020-08-22,Roanoke,772,18,784,18,0.02332,0.02296,0.05315
2020-08-22,Southside,152,12,157,12,0.07895,0.07643,0.07983
2020-08-22,Thomas Jefferson,394,16,400,16,0.04061,0.04,0.05559
2020-08-22,Three Rivers,164,9,168,9,0.05488,0.05357,0.04098
2020-08-22,New River,1367,50,1375,50,0.03658,0.03636,0.01738
2020-08-22,Rappahannock,411,35,440,41,0.08516,0.09318,0.07017
2020-08-22,Mount Rogers,241,17,248,19,0.07054,0.07661,0.09093
2020-08-22,Crater,270,25,279,29,0.09259,0.10394,0.10395
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.0594
2020-08-22,Western Tidewater,284,35,287,36,0.12324,0.12544,0.13045
2020-08-22,Alexandria,309,11,337,13,0.0356,0.03858,0.05668
2020-08-22,Alleghany,176,19,183,19,0.10795,0.10383,0.08163
2020-08-22,Arlington,392,21,414,22,0.05357,0.05314,0.05326
2020-08-22,Central Shenandoah,268,16,276,16,0.0597,0.05797,0.04505
2020-08-22,Central Virginia,448,48,455,48,0.10714,0.10549,0.11408
2020-08-22,Lord Fairfax,518,11,526,11,0.02124,0.02091,0.03753
2020-08-22,Chesapeake,406,47,421,49,0.11576,0.11639,0.1128
2020-08-22,Chickahominy,265,10,275,12,0.03774,0.04364,0.04172
2020-08-22,Cumberland Plateau,37,3,40,3,0.08108,0.075,0.06489
2020-08-22,Eastern Shore,51,0,52,0,0.0,0.0,0.03398
2020-08-22,Fairfax,1985,81,2124,87,0.04081,0.04096,0.05524
2020-08-22,Hampton,185,20,190,22,0.10811,0.11579,0.08903
2020-08-22,Henrico,680,38,696,40,0.05588,0.05747,0.06183
2020-08-22,Chesterfield,502,39,535,46,0.07769,0.08598,0.07257
2020-08-22,West Piedmont,207,18,209,18,0.08696,0.08612,0.17166
2020-08-22,Loudoun,591,34,640,39,0.05753,0.06094,0.05658
2020-08-23,Alexandria,234,16,250,19,0.06838,0.076,0.05905
2020-08-23,Virginia Beach,721,32,742,34,0.04438,0.04582,0.0602
2020-08-23,Three Rivers,126,12,132,12,0.09524,0.09091,0.05022
2020-08-23,Thomas Jefferson,304,16,309,16,0.05263,0.05178,0.05415
2020-08-23,Southside,82,8,82,8,0.09756,0.09756,0.08497
2020-08-23,Roanoke,550,72,551,72,0.13091,0.13067,0.06029
2020-08-23,Richmond,541,9,550,9,0.01664,0.01636,0.03816
2020-08-23,Rappahannock Rapidan,138,9,156,14,0.06522,0.08974,0.08203
2020-08-23,Rappahannock,288,35,305,35,0.12153,0.11475,0.07481
2020-08-23,Prince William,662,62,687,63,0.09366,0.0917,0.07784
2020-08-23,Portsmouth,159,16,160,16,0.10063,0.1,0.12351
2020-08-23,Pittsylvania-Danville,125,20,126,20,0.16,0.15873,0.13794
2020-08-23,Piedmont,122,7,123,7,0.05738,0.05691,0.0592
2020-08-23,Peninsula,415,30,434,31,0.07229,0.07143,0.09464
